"Species","Year","baseline_year","prob_decline","percent_change_q025","percent_change_q05","percent_change_q10","percent_change_q50","percent_change_mean","percent_change_q90","percent_change_q95","percent_change_q975"
"ATPU",2002,1970,0.140666666666667,-29.1366260727434,-19.0605607927156,-7.24262952985982,43.90489919731,48.3714089375888,111.471298421107,132.195704075295,151.486874260584
"ATPU",2003,1970,0.129333333333333,-27.9621487950095,-18.193170032411,-5.53502156524547,46.5588681428864,51.3220338045054,116.59814794567,136.493044418112,155.868010915131
"ATPU",2004,1970,0.12,-27.1736976118614,-16.6739828312877,-4.00623683708608,49.3227420492477,54.4887176070355,120.598731325056,142.490521907967,163.076678491908
"ATPU",2005,1970,0.108666666666667,-25.7554766188135,-15.3153813814584,-1.62003775858123,52.2929192973348,57.8809944516068,125.765144028008,149.693422852611,170.336604212533
"ATPU",2006,1970,0.100333333333333,-23.7927101081833,-13.3604413950967,-0.0401455735398253,56.0114584140558,61.4977752059539,131.428390606599,155.658937495278,177.011548144164
"ATPU",2007,1970,0.093,-22.1404055356968,-11.7905859640379,2.03392181407398,60.0060864108965,65.3284089343295,137.044687310952,161.90764804821,186.671780115245
"ATPU",2008,1970,0.0846666666666667,-20.5703122123505,-10.1260199926674,3.65199161722415,63.2679696413593,69.354839337264,143.141856889764,170.561206630048,194.723363285041
"ATPU",2009,1970,0.079,-18.4598375608669,-8.37167617704066,5.83963011731144,67.2961599079186,73.5546284430449,150.45873516556,178.485232520294,202.982914639205
"ATPU",2010,1970,0.0713333333333333,-17.4964773168612,-7.05824905082526,7.56210376892677,71.0467582073848,77.9045021664388,157.642376118164,185.466248275938,212.173448322747
"ATPU",2011,1970,0.0653333333333333,-16.0636687273347,-4.9010303486344,9.97107784458523,75.0944986260947,82.3839847855897,165.019869229152,194.516140981618,220.705855984553
"ATPU",2012,1970,0.058,-14.78448287357,-2.18820514398122,12.928746142533,79.3758162863072,86.978657990823,172.142169287695,203.74786964271,231.028826482044
"ATPU",2013,1970,0.052,-13.2372218745934,-0.827687178594121,14.8386009830989,83.5253649592292,91.6826239975069,180.804431853267,211.82397566841,240.089564791482
"ATPU",2014,1970,0.048,-11.0835516179195,1.17313917341476,17.0222853768281,88.4728244982853,96.4998729347648,188.498196240534,220.672387871099,250.064066322332
"ATPU",2015,1970,0.044,-9.76385783836272,2.84009299240046,19.3657003903296,92.3655595012257,101.444431796506,196.983541643284,231.626222809924,261.135192317099
"ATPU",2016,1970,0.041,-8.61308199096904,4.39824701304703,22.0950560603454,96.7945595435906,106.539366911223,205.079953974113,239.780165416551,274.155147043391
"ATPU",2017,1970,0.0376666666666667,-7.1856252817501,6.30265049792166,24.5703112486655,101.150804056839,111.814878555349,212.598883243882,250.889288669902,291.25732585752
"ATPU",2018,1970,0.0356666666666667,-5.64669767105349,7.82534563399777,27.5046757507762,106.549788795865,117.305826486246,222.350513334254,262.185383633997,304.143510376587
"ATPU",2019,1970,0.032,-4.04061913101298,9.40697740852864,29.7751705890095,111.833962511339,123.049038134337,232.255428318575,272.696896511185,317.58297210499
"ATPU",2020,1970,0.0286666666666667,-1.87547684249126,11.0915661439405,31.7012414000798,116.660961786799,129.080678625593,242.110508093977,286.622905694029,333.669758612057
"ATPU",2021,1970,0.0266666666666667,-1.08374577358075,13.5208841329675,34.1334480426824,121.571588101784,135.433826779977,252.652824659007,299.744778955094,353.128373424269
"BLGU",1970,1970,0,0,0,0,0,0,0,0,0
"BLGU",1971,1970,0.608333333333333,-33.8880501979371,-27.1622843451988,-21.2876916811351,-3.65277042474054,-3.33624471442293,14.9362683860835,21.4021169004216,28.6208864474619
"BLGU",1972,1970,0.600333333333333,-54.7381272302698,-45.5009275745773,-36.6228990389935,-6.35073175203322,-3.70658054222213,31.9438709315921,46.8080570961398,63.3925999847995
"BLGU",1973,1970,0.591666666666667,-68.2211032133386,-57.7615640876035,-47.5710987050396,-8.55963140671927,-1.67280349035431,50.2380299963497,75.5372668217028,104.310249937328
"BLGU",1974,1970,0.583666666666667,-76.7652313873199,-65.9500103327646,-55.4211010118386,-9.57918837844948,2.30903797324269,70.2240987140564,108.084770927534,152.20617633007
"BLGU",1975,1970,0.578333333333333,-81.9480118618007,-71.6860935572748,-61.3649731637086,-10.1993280525142,7.78676480977492,91.2842244571737,144.770879870086,206.803307385438
"BLGU",1976,1970,0.573,-85.7738868584639,-76.0547085686416,-65.4657135403633,-9.87553141239257,14.2472511062537,112.724618884528,183.629595230855,266.159823765367
"BLGU",1977,1970,0.567666666666667,-87.3949569322948,-78.8856287783729,-68.4815492739653,-9.776117140438,21.0955497980937,132.27667791095,214.572544084683,329.855626748771
"BLGU",1978,1970,0.556666666666667,-88.6229437454993,-80.8542518421553,-70.5154694510862,-9.94014810633976,27.6865674513288,149.192166377447,251.134265755352,383.380673205366
"BLGU",1979,1970,0.552,-89.7869546488621,-82.8601541369909,-72.5682840873377,-9.75546657630978,33.4059015175198,165.816001677827,285.574002930188,432.757666118928
"BLGU",1980,1970,0.551666666666667,-90.8647222880903,-84.6061649127744,-74.0253170219567,-9.81907122400696,37.775398064965,177.528852280104,311.253740185874,471.052276434107
"BLGU",1981,1970,0.552,-91.5779080354739,-85.3906458961213,-75.4996271204248,-10.2064936106532,40.5429173265625,181.489187581572,326.182087327289,488.941906032357
"BLGU",1982,1970,0.552,-91.9559309312808,-86.3410576707558,-76.6612764724758,-10.5152842738943,41.7192364642171,182.580524682387,338.102920266185,500.885377182266
"BLGU",1983,1970,0.554333333333333,-92.3492114323625,-87.0407120523118,-77.4689660778726,-10.4975054698886,41.5491149395005,186.204542818591,338.597575771571,498.088860334958
"BLGU",1984,1970,0.556666666666667,-92.5652260508018,-87.7210383326217,-78.1834548299412,-10.2003915014256,40.4330101163465,184.510046484161,339.618153423292,485.22609710968
"BLGU",1985,1970,0.557,-92.6925652304837,-87.7984552764464,-78.9546285127777,-10.2687183110201,38.8323338203761,185.64647911477,330.526728640587,465.581941105
"BLGU",1986,1970,0.558,-92.9512565156746,-87.7699159343977,-79.3149832451293,-10.0979928713916,37.1882307422852,181.785023650698,319.629501628941,463.894911283411
"BLGU",1987,1970,0.553666666666667,-93.1336575662359,-87.9281642891245,-79.1363427046936,-9.81988130613185,35.8692550430455,182.040743332712,315.34482437595,457.711723430124
"BLGU",1988,1970,0.548333333333333,-93.1766674425322,-87.7204375769589,-78.8268942275734,-8.95149944305113,35.1485765079438,182.872335513658,306.496576578598,436.694819344339
"BLGU",1989,1970,0.542333333333333,-93.0586208234796,-87.6586118223234,-78.1565754486824,-7.92897206475452,35.2030476193117,181.791029227139,303.274754958395,429.307545827407
"BLGU",1990,1970,0.533,-92.8348506008698,-87.4195224246392,-77.5809565598549,-6.3202022881041,36.1248428486747,183.843297122218,297.085193465677,434.690244176376
"BLGU",1991,1970,0.517666666666667,-92.4725750100402,-86.9631793221456,-76.881404927535,-3.5628043224247,37.9385629411873,188.211629035518,296.122162832928,428.041025746467
"BLGU",1992,1970,0.502333333333333,-91.9325013594974,-86.2141428774617,-75.9485650478785,-0.660356258522406,40.6197836172497,190.284206855344,304.1467237932,432.782287678664
"BLGU",1993,1970,0.487,-91.5738072750324,-85.6269208397263,-74.8928508832249,2.63270436196815,44.1133314096028,197.97507312301,308.229909421901,424.169942073949
"BLGU",1994,1970,0.464666666666667,-91.1959096335507,-84.7802282044707,-73.6089921786706,7.01717508522862,48.3505668020396,208.703088782986,313.848293050325,434.890258107411
"BLGU",1995,1970,0.446,-90.6444171476852,-84.0097001374429,-72.2379164465737,11.4336091020713,53.2648768499736,216.766593942855,329.622469027917,443.44221256002
"BLGU",1996,1970,0.425333333333333,-90.2080392725485,-83.3108898595418,-70.5547363633701,15.9068976361665,58.8040151071055,230.2338383708,344.771443287016,459.412925171639
"BLGU",1997,1970,0.406333333333333,-89.5434324684524,-82.186293007054,-68.9303778182371,20.5138421858978,64.9374958782983,240.561610844207,357.021062809064,475.354789710788
"BLGU",1998,1970,0.390333333333333,-89.093979145229,-81.2099583107936,-67.6513265189615,25.2686412437903,71.657348071038,251.414164406067,375.974988261452,508.249231489537
"BLGU",1999,1970,0.373333333333333,-88.5231753832386,-80.5021825670985,-65.9847827844997,31.3901318191947,78.9712127498711,268.276356436408,394.395216282846,545.376898023879
"BLGU",2000,1970,0.354,-88.421830525651,-79.5692135164046,-64.4859907714623,36.1037653310045,86.8878007366289,285.344144436304,421.303046552359,568.622707941887
"BLGU",2001,1970,0.341,-88.0621873722474,-78.6001647299228,-62.8999626941221,41.0412647839255,95.3958086901107,305.693776455795,448.615354761584,606.88432830797
"BLGU",2002,1970,0.329333333333333,-87.7650408157952,-77.9421435898683,-61.4533350922085,45.4623862018496,104.438352206349,325.141591129662,482.14629510303,642.349894645894
"BLGU",2003,1970,0.318,-87.584095042561,-76.5832787334336,-59.8863285314374,50.8439781798214,113.885864932417,339.322872383472,512.703582056613,701.926563293305
"BLGU",2004,1970,0.308,-87.3580491214239,-76.125846285013,-58.9565725633542,56.6737511317422,123.511449366596,358.900089484268,544.669262441422,755.614801130447
"BLGU",2005,1970,0.3,-87.2539758878509,-75.7336080999684,-58.0875697562906,60.8716116690966,132.974043757504,383.087648902082,577.545961268885,816.571594791541
"BLGU",2006,1970,0.290333333333333,-86.7824905930119,-75.5646953729808,-57.1603716530803,64.7414426963398,141.816380733912,405.034266099758,612.115804735978,878.461354122389
"BLGU",2007,1970,0.284333333333333,-86.4069362912394,-75.2752737223387,-56.663675278606,68.2346245008762,149.485763184309,418.431580613305,641.593744149167,916.953744081652
"BLGU",2008,1970,0.28,-86.3699831894597,-75.269050296984,-56.2228590225224,69.9814601329182,155.384414259606,427.265887432142,661.682317651791,943.981836643077
"BLGU",2009,1970,0.28,-86.2397566046285,-75.0794441963886,-55.5362968125304,72.0906138485734,158.950302708018,433.367453244616,675.578118441157,970.26501272289
"BLGU",2010,1970,0.278333333333333,-86.2794308477039,-74.7648534335485,-55.5453106334043,72.2976097686765,159.758030161221,429.262989146792,678.508098040069,988.249112773942
"BLGU",2011,1970,0.280333333333333,-86.3537398415212,-74.7421412923659,-55.7382685624574,72.0700554884059,157.615874051215,421.615362806758,667.551180001439,965.702939219896
"BLGU",2012,1970,0.283,-86.4765086112741,-74.8931005547474,-55.9725808545241,69.5393348756779,152.627431298824,411.303963490202,641.842032137034,931.889587049468
"BLGU",2013,1970,0.286666666666667,-86.734659185202,-75.469575720534,-56.5383218123246,67.4361515541245,145.192622658455,392.1050389558,612.382674762929,892.027292530157
"BLGU",2014,1970,0.293333333333333,-87.0154001396385,-76.0124017311977,-57.5861872625689,64.0045252245937,135.943527207164,380.44135424903,584.245172424854,827.055188666
"BLGU",2015,1970,0.299,-87.2485877586813,-76.4817781604455,-58.2962428769363,59.5224142541905,125.635334375817,361.027462173495,544.642552783541,760.228813995732
"BLGU",2016,1970,0.312,-87.4437135128842,-77.1393127417109,-59.870579193078,54.6002528610175,115.027433345613,342.074784258648,498.18212788282,696.417887619465
"BLGU",2017,1970,0.322333333333333,-88.1423975739862,-77.7595749533901,-62.0297488942506,49.8900673362671,104.787228210761,324.14320019389,463.600667985004,651.483652359547
"BLGU",2018,1970,0.339,-88.4145957746805,-78.6793394134617,-63.8672758061742,42.2468282297576,95.4341280445241,302.873525745229,440.470687772004,611.968020152208
"BLGU",2019,1970,0.352666666666667,-88.8078783598165,-79.508689751058,-65.2409549943267,37.6933350882354,87.3238759698298,285.299498532084,420.80520623317,563.3558639895
"BLGU",2020,1970,0.367666666666667,-89.2962269575916,-79.9081575041149,-66.4380934026738,33.3320432282622,80.6621991664795,270.455190662274,401.829116933893,555.425292541695
"BLGU",2021,1970,0.384666666666667,-89.7986775312383,-80.6551013494839,-67.6104214374528,29.3458862847764,75.5337575434005,261.79809436637,390.590639384541,529.59857889195
"BLKI",1970,1970,0,0,0,0,0,0,0,0,0
"BLKI",1971,1970,0.461333333333333,-12.4171453738334,-9.57891463576866,-6.75285486805314,0.480692971895652,0.255472557681646,7.11374032301033,8.9955062152036,10.7240539517744
"BLKI",1972,1970,0.429333333333333,-21.9784702134533,-17.0671750429811,-11.928535084752,1.61962580683276,1.45475967083002,14.8740756273978,18.7964586266986,22.4119276575331
"BLKI",1973,1970,0.401,-29.1237707687883,-23.0125322853121,-16.0774625052384,3.3139959928986,3.51583691286896,23.2903540687683,29.6115628016157,35.3283093900047
"BLKI",1974,1970,0.372666666666667,-34.7993069736416,-27.3734751938798,-18.9489606408352,5.54570034514526,6.34470037308229,32.3655493169546,41.4444146760675,48.8404540079968
"BLKI",1975,1970,0.346,-38.9914596672307,-30.5236030693472,-21.1344190859553,8.72225584660664,9.83560127313681,42.1643992983009,53.8921158825804,63.3166333584045
"BLKI",1976,1970,0.323,-41.9896768651705,-32.431925540866,-22.3748180356515,11.9539562125623,13.8731516176843,52.6436763006597,66.5691784093745,78.1226961019564
"BLKI",1977,1970,0.296666666666667,-43.6955033887085,-33.6978488149472,-22.8786362616953,15.9447530785924,18.3367423914909,63.0732658580334,79.8648413418066,93.25556421774
"BLKI",1978,1970,0.272666666666667,-44.9321685876972,-34.5746148331581,-23.0260579479384,19.9526803448839,23.107014520805,73.5957563568763,92.8417237906739,109.320397584321
"BLKI",1979,1970,0.251666666666667,-45.4239607818509,-35.0986984979814,-22.5025850881062,23.9717128242674,28.0733514891243,84.3702724050434,105.683178177243,124.265317313676
"BLKI",1980,1970,0.232333333333333,-45.6719852992703,-35.0562433021073,-21.5667864114438,28.1369430391002,33.140774439919,93.6685495057477,118.371660716679,140.586608960954
"BLKI",1981,1970,0.218333333333333,-45.3022592787011,-34.7480241330736,-20.5839530897649,32.8349119357272,38.234446946718,103.353901227128,130.294324947508,153.386029103651
"BLKI",1982,1970,0.201333333333333,-45.7238146962867,-33.712449339531,-19.2148299544651,37.6760637255402,43.3003360661518,112.360048350243,141.055642256261,166.338806940526
"BLKI",1983,1970,0.186666666666667,-45.8162617471387,-32.4003062846521,-17.5126965093859,42.0079092467466,48.3013448151302,120.838853683317,152.743968931634,179.505124873475
"BLKI",1984,1970,0.172,-44.3973013338328,-30.5032419329853,-15.7497202037369,45.9253521986805,53.2092073012221,129.316388263617,163.244677725077,189.723795554831
"BLKI",1985,1970,0.16,-42.7917614497757,-29.4436895082856,-13.3108689820022,50.4956513274592,57.993372289861,137.096431670705,172.572994902006,200.08514434959
"BLKI",1986,1970,0.150333333333333,-41.2153518073312,-27.8672428165769,-10.9790344136341,55.1474485482041,62.6088185061688,143.839781597743,181.433876377807,209.451267468514
"BLKI",1987,1970,0.141,-39.3176597343691,-25.8435048720556,-8.90120299532345,58.8573193521927,66.9851740327542,150.228173723845,188.032601724319,221.904180764411
"BLKI",1988,1970,0.128333333333333,-38.877699832663,-24.1613081011583,-6.72182496058559,62.4161328615424,71.0196369547345,157.262367820934,195.512619669097,229.164048721551
"BLKI",1989,1970,0.118666666666667,-37.0375256791343,-22.9514625352093,-5.30129943637242,65.384363474654,74.5759744948702,161.779974395285,202.15401428019,235.047553422636
"BLKI",1990,1970,0.113,-36.3398011468876,-21.8012238036254,-3.67487002530703,67.7234212589318,77.4912087483247,166.198831866942,203.818825306616,244.512912897229
"BLKI",1991,1970,0.107666666666667,-36.2402903872744,-20.9810859377057,-2.69065477881574,69.4461004921216,79.5903655407154,168.536123422879,205.748816126388,249.613025374869
"BLKI",1992,1970,0.106333333333333,-35.7934747698284,-20.8824241904952,-2.19682387944238,70.2363634598661,80.7078935603675,169.198470467602,206.16119001782,254.014616548586
"BLKI",1993,1970,0.107666666666667,-36.364986693492,-20.5213787813967,-1.82458772802805,70.3905528684238,80.7123715810142,167.992117057731,205.518278067982,254.581403281558
"BLKI",1994,1970,0.108333333333333,-36.0603345727558,-21.1161354666723,-2.06399818795773,69.4086153182501,79.5295498161563,166.674487923762,203.612315060094,251.664353414287
"BLKI",1995,1970,0.110666666666667,-36.2606939542337,-21.424734699132,-2.70460593072985,67.6463597127684,77.1583671283685,163.055984716189,198.301515839501,244.930832124697
"BLKI",1996,1970,0.114333333333333,-37.0393045118776,-22.9027601761432,-3.96073528878145,64.7268766860839,73.6758123225481,158.025480807171,192.086144484467,232.196021657517
"BLKI",1997,1970,0.123,-39.1009467201166,-23.759892328145,-5.74564146322264,60.9567035576993,69.2291690011483,150.571466823392,183.111070955676,220.712827428945
"BLKI",1998,1970,0.131333333333333,-41.5329986030301,-24.9381858783683,-8.06255062607075,56.7522190580587,64.0174213480154,142.702111977897,172.029933773235,206.759011236051
"BLKI",1999,1970,0.144666666666667,-43.0047042815523,-26.8832786910605,-11.2140491336735,51.2971962888717,58.2662144363475,133.453024452246,159.504528029789,190.110761515798
"BLKI",2000,1970,0.165333333333333,-44.2102301842259,-29.6407008456669,-14.3351599082959,46.4073967229641,52.2018562118409,123.78185823473,147.593911091391,175.514324203376
"BLKI",2001,1970,0.185666666666667,-46.3189263919512,-32.7058973354851,-17.6362943286854,41.0027984116959,46.0292315216538,114.048855352832,135.833271497813,161.081166263942
"BLKI",2002,1970,0.211,-48.0071525268004,-35.5865136843891,-20.6671219548852,35.2451167540349,39.9166922136011,103.713624356634,125.589770145976,148.506838497172
"BLKI",2003,1970,0.241,-49.9968375875861,-38.4683731709209,-23.8259141353839,30.3007511664953,33.9888453512266,95.0133414448963,115.119569621376,135.351327786084
"BLKI",2004,1970,0.266666666666667,-51.7873253576322,-40.8250618053479,-27.2031398749477,24.529721735444,28.3264172127674,87.4170278049194,106.154503653459,123.903984538072
"BLKI",2005,1970,0.308666666666667,-52.86552522235,-42.9504998167712,-30.0558893002437,19.0808582185763,22.971373791464,79.5172827086364,97.5611606612122,114.280308168445
"BLKI",2006,1970,0.346,-54.8083148917598,-45.3604501798647,-33.1930181791214,13.934847565811,17.9351988727926,72.6803283632853,90.4820581341017,107.000529053728
"BLKI",2007,1970,0.390333333333333,-56.5758299657868,-47.4649179154345,-35.9158542600732,9.56160432588067,13.2084272760316,65.8878451472307,82.508162476018,99.3350450242922
"BLKI",2008,1970,0.435,-58.4204976344819,-49.3616666529877,-38.4089935138179,5.683938065609,8.7699375360512,59.5080424490334,74.8837318843575,91.7122289311371
"BLKI",2009,1970,0.480333333333333,-59.8006983133419,-51.1172677343435,-40.6798425507478,1.57155022310013,4.59494536751939,53.0868626859528,68.6552835621487,84.1563465580796
"BLKI",2010,1970,0.525666666666667,-61.1591939763384,-53.1664436902239,-42.9985470646926,-2.06275265928984,0.661034113759222,46.640823879982,62.2471894283656,77.0574715632514
"BLKI",2011,1970,0.573,-62.7350309141861,-54.9719262780308,-44.8986592456442,-5.84717107447181,-3.0480911070668,40.5097239897866,55.5027885951499,69.7937800870822
"BLKI",2012,1970,0.615,-63.9071070280153,-56.0670711796517,-46.3665453390521,-9.01732223658666,-6.54111676854423,34.8920338360421,49.9186602827213,62.3055890526039
"BLKI",2013,1970,0.658666666666667,-65.0418805029219,-57.1372611195031,-48.1608897467353,-12.1235317174383,-9.8196021544175,29.8208047477453,44.8355312041391,55.5921970472224
"BLKI",2014,1970,0.694333333333333,-65.7041318571279,-58.2697357793954,-49.6407980093687,-15.0412458850513,-12.8798983044091,25.1185179833771,39.0310125298356,49.764260400764
"BLKI",2015,1970,0.73,-66.1114464806716,-59.3314734519874,-51.2294581662188,-17.7593268376675,-15.7158430638014,20.4608428478996,34.1642062879254,44.5111868980295
"BLKI",2016,1970,0.765,-66.8729738839011,-60.2005496948497,-52.8778900163462,-19.954787544531,-18.3215604180284,15.8898162622376,29.0148421093439,39.1716759078099
"BLKI",2017,1970,0.799666666666667,-67.3554490755117,-61.0167869379834,-53.8187696369595,-22.3688711452779,-20.6937935810506,12.4171670922418,24.7085508324253,34.9470060360215
"BLKI",2018,1970,0.828666666666667,-67.983800166119,-61.7985696898067,-54.5311696781192,-24.2707408621922,-22.833374895537,9.33195349630311,21.2473316227804,31.3373199200518
"BLKI",2019,1970,0.855,-68.9435775761696,-62.6128308824112,-55.4080602654956,-26.2244942004203,-24.7456302630488,6.57465749858307,18.4278240051838,28.5486035368431
"BLKI",2020,1970,0.871,-69.609090716013,-63.2697034471456,-56.2456493348825,-27.9401245734782,-26.4396874336245,4.57622442203503,15.2857073418768,25.5481359384186
"BLKI",2021,1970,0.882333333333333,-70.2900424679274,-64.1357168732158,-57.1067079109401,-29.3218854198316,-27.9267785507436,2.65894449426342,13.6985693271488,23.5421530433567
"COMU",1970,1970,0,0,0,0,0,0,0,0,0
"COMU",1971,1970,0.673,-28.7876499293039,-24.1291869611619,-18.8278192498746,-4.28506912973243,-4.90284364803454,8.87019932963745,12.790374148036,16.2519471080783
"COMU",1972,1970,0.641333333333333,-46.47161429806,-39.8372479570717,-32.0697968745228,-6.90750509548904,-6.6791055067991,20.2053036053676,28.7117952419856,37.4079199637276
"COMU",1973,1970,0.621666666666667,-58.3836660313728,-50.0240535590611,-41.9411891291514,-8.61383331559497,-6.21882547327175,33.8138421226948,47.979668085026,62.4471347605058
"COMU",1974,1970,0.604,-66.5616897967856,-58.5769662528792,-49.2286797127473,-9.43190713993819,-4.12152125443007,48.8482760498325,69.576401211772,89.8859793763882
"COMU",1975,1970,0.589333333333333,-71.5567398280677,-64.2339912173423,-54.2632150149952,-10.460805864889,-0.851481841556149,65.0643333834944,95.4385748652666,122.485963511238
"COMU",1976,1970,0.576,-74.9334774681077,-68.1291839118413,-58.4281183904613,-10.4055661747442,3.18855956149401,83.0148119230115,122.093243136223,158.152364988685
"COMU",1977,1970,0.566,-78.1437775137788,-70.6041789643756,-61.191458283451,-10.0434727893986,7.63211004387644,99.0825002078983,144.27007674198,189.342034426235
"COMU",1978,1970,0.561,-80.1475522924687,-72.896247117746,-63.7327981255124,-10.263472292819,12.1538364774774,112.848960624712,170.385067759526,228.521476087858
"COMU",1979,1970,0.555333333333333,-81.008999217488,-74.7580294781339,-65.6286212881665,-9.38155890432906,16.4907989998334,130.359066527255,192.890524805625,263.64258881168
"COMU",1980,1970,0.545,-82.4419865891765,-75.4981571363643,-67.2311545933555,-8.61114091700436,20.466620388487,140.920372306466,214.9911030748,291.57446649002
"COMU",1981,1970,0.542,-83.3253871144724,-76.2999274164285,-67.8408020027614,-7.26230752485885,24.0065887076036,150.754589716982,233.67612090373,317.760790978491
"COMU",1982,1970,0.533666666666667,-83.9187019807536,-77.2973656582106,-68.4095971200243,-6.33187965374698,27.1358727384466,158.076110874915,249.233374898324,336.542154821219
"COMU",1983,1970,0.531,-83.6997205953636,-77.5153912952368,-68.8447827619438,-6.21842782125087,29.9593651031462,165.076693649635,262.67371975762,360.437021533408
"COMU",1984,1970,0.529,-84.0951093162504,-77.9426552994765,-69.0144902086544,-4.94362422264724,32.6277042004554,168.900899233729,276.550369172285,370.550014878761
"COMU",1985,1970,0.524333333333333,-83.5699639195115,-78.1202316181359,-69.4056042885181,-4.22564960819368,35.2973173551796,170.965036323273,284.050718383194,382.405841015003
"COMU",1986,1970,0.519,-83.5298551296857,-78.5824232253066,-69.2429930748528,-4.15402552559089,38.0920817265706,179.763053554241,294.956614967167,411.591775350127
"COMU",1987,1970,0.515333333333333,-82.9913893752139,-77.7201844922397,-69.292956001629,-3.23017666193309,41.0716261572895,187.142203597493,313.406197934599,435.359643482635
"COMU",1988,1970,0.512333333333333,-83.0226005116986,-77.4280537742154,-68.9430210539789,-3.80642407608156,44.2086392836395,194.522180542605,322.864209454438,454.591583659179
"COMU",1989,1970,0.512,-83.0559997832907,-77.109959233565,-68.235146866379,-2.29039214138844,47.3767417405633,195.940937873086,338.602604615055,484.36124014274
"COMU",1990,1970,0.504333333333333,-83.2620598062242,-76.921419087515,-68.0687279780427,-0.961473402519214,50.3521612117936,205.367019969992,349.910238402773,502.980323461976
"COMU",1991,1970,0.499333333333333,-82.9649562892038,-77.1175443824192,-67.8873482834038,0.3910693178367,52.8352017611196,207.907617222342,350.435626203956,519.154352448499
"COMU",1992,1970,0.495666666666667,-82.7572099869764,-76.6900968911414,-67.7092894361186,0.97468849701009,54.4974323965076,212.284549643774,366.253740623243,528.354426542303
"COMU",1993,1970,0.491333333333333,-82.6719673518973,-76.3307696652072,-66.7844935056619,1.90920655200465,55.0530189205171,215.47659416429,360.69544763719,549.835418157588
"COMU",1994,1970,0.490666666666667,-82.6884575742328,-76.189235047724,-66.4340223892716,2.19667490694936,54.3377977306622,216.453696254319,354.189404163419,550.982425326536
"COMU",1995,1970,0.493,-82.3168929248746,-75.9330345664751,-65.9289528292871,1.75752729616598,52.3670189299061,210.652613579,339.600442789038,538.969642196947
"COMU",1996,1970,0.497333333333333,-82.0662437847615,-75.5055646709817,-65.8945998238385,0.650455402033259,49.3455975046348,200.1776910522,325.201812320111,515.808892593613
"COMU",1997,1970,0.499,-81.1833552798792,-75.0141527986848,-65.5844727724877,0.217322016159624,45.6259302073834,192.457535857102,310.646980582363,470.632982373176
"COMU",1998,1970,0.501,-80.6088554382241,-74.5502951403645,-65.280187416818,-0.297224297989112,41.6334523907888,187.999676918663,294.394338047503,442.507311650717
"COMU",1999,1970,0.502666666666667,-79.8973425183947,-74.3128695256672,-65.3328597374473,-0.195713068394748,37.7907981488001,177.518461550519,280.456826714861,411.13766742709
"COMU",2000,1970,0.506333333333333,-79.8020901839611,-74.1556579883972,-65.4262169703382,-1.30869429151135,34.4632657996069,170.964766998988,264.66418529128,385.680113693425
"COMU",2001,1970,0.505333333333333,-79.687912445535,-73.9334729562892,-65.3702220543846,-1.16703256276921,31.9318909979562,163.068562815553,255.204142431265,341.426738249882
"COMU",2002,1970,0.506,-78.6233054223914,-73.828906301004,-65.1701531701205,-1.50668595090952,30.388154521911,166.584889476899,250.035272966573,325.007356670132
"COMU",2003,1970,0.502,-79.2407485996377,-73.720458824901,-64.7200807624737,-0.249377966129222,29.9405131078527,163.763657666403,240.666491434279,317.032449961543
"COMU",2004,1970,0.496666666666667,-79.4187146793908,-73.2977237533918,-64.9191401547797,0.771895290512989,30.6249415113351,160.239759880964,242.229103506603,315.914581024621
"COMU",2005,1970,0.495333333333333,-79.7205723658476,-73.7657076573234,-65.5499871151112,0.599637174380358,32.4155205697411,166.078348429975,244.292798752042,328.070838921154
"COMU",2006,1970,0.492,-79.5560371913236,-73.9927966748803,-65.4415170662579,1.15825748925441,35.234442001155,170.978708869316,254.494556491249,350.568896394705
"COMU",2007,1970,0.486,-79.8795305994031,-74.2841031337325,-65.9209921046879,2.28558887700018,38.9628491951633,181.688909951725,267.103945827657,374.749097167267
"COMU",2008,1970,0.484,-79.46402071899,-74.8024963384238,-66.6654565491242,3.62069347033669,43.4545834469755,191.090755055452,280.935541104817,407.698112294882
"COMU",2009,1970,0.475666666666667,-79.848958435006,-74.9253282078596,-67.5655211517999,4.66107883208695,48.554255890812,202.083484923072,306.71858519476,447.301339776014
"COMU",2010,1970,0.473,-80.2654795086983,-75.21879030357,-67.9061882896365,5.69571329626748,54.1194537869218,214.16811856461,332.59459838095,491.524194506539
"COMU",2011,1970,0.466333333333333,-80.5208207889098,-75.6400848169768,-68.1949657520363,6.8654768453838,60.0449840576392,227.464903597565,363.728704463551,535.564697408653
"COMU",2012,1970,0.460333333333333,-80.9158876727666,-76.2052403315533,-68.2269234688939,8.52270550152578,66.2857049598103,239.050777381461,402.772410722133,573.439121686607
"COMU",2013,1970,0.454333333333333,-81.1674136005632,-76.7955886348982,-67.7927801539042,10.495680260457,72.8743385317452,266.299148684975,426.085867300133,611.400690269684
"COMU",2014,1970,0.449666666666667,-81.9526629120736,-76.5045086608212,-67.4662950479704,11.9746402060867,79.9317894638524,282.791421621941,461.884065053665,652.575737122131
"COMU",2015,1970,0.446,-81.9772297072439,-76.960579772784,-67.5145531427697,14.3662914921158,87.6694653684633,296.504000533934,499.227463873807,681.873210360174
