"Species","Year","q05","q50","mean","q95"
"DCCO",1969,8361.75680961863,14222.9261908747,15128.0187425536,24472.5298084633
"DCCO",1970,8795.61339436481,14427.1451593771,15220.1021094076,23818.9171698149
"DCCO",1971,9205.61349772437,14659.5194231879,15355.5417501529,23458.9095586344
"DCCO",1972,9709.63083825805,14888.2381625916,15535.2625797569,22995.5088993798
"DCCO",1973,10170.00293272,15132.3367252708,15759.1299171952,22761.1096405496
"DCCO",1974,10596.8658150215,15450.1513061823,16026.0303383995,22686.7492070368
"DCCO",1975,11097.9919568493,15820.5637402692,16333.9974107362,22748.8036485244
"DCCO",1976,11598.6974655625,16204.1605361212,16680.3771237237,22697.8351753618
"DCCO",1977,11952.7776853444,16608.5886884229,17062.023335009,22859.0299654412
"DCCO",1978,12440.6648002603,17068.7508365266,17475.5061411354,23188.8627878916
"DCCO",1979,12991.1434340487,17572.196663896,17917.3082038559,23475.012032889
"DCCO",1980,13508.5724807103,18067.8650932873,18383.9793165617,23995.6496075936
"DCCO",1981,14030.4238139105,18586.7599056503,18872.2213223877,24463.3532418738
"DCCO",1982,14505.0502906152,19109.9261678569,19378.8855058192,24823.7450004501
"DCCO",1983,14994.8247388629,19632.8975192435,19900.8814534686,25294.2589035884
"DCCO",1984,15487.0594377004,20176.7263471439,20435.0161347023,25751.2214533367
"DCCO",1985,16020.6042144796,20723.944737079,20977.7995241105,26290.8081959357
"DCCO",1986,16526.2567400424,21289.8255313201,21525.2642514971,26964.71781499
"DCCO",1987,17060.8598846943,21873.7150089087,22072.8492797471,27565.2596971602
"DCCO",1988,17520.0540556179,22421.0387735604,22615.3911813625,28148.9137318302
"DCCO",1989,17963.2011272736,22947.5052937807,23147.2521531806,28828.625587255
"DCCO",1990,18444.606348954,23464.3462257308,23662.5930954286,29475.7992905156
"DCCO",1991,18862.0237689904,23932.886488035,24155.7751988865,29965.0326986767
"DCCO",1992,19259.7646095825,24340.0477584133,24621.8479210319,30614.6906256987
"DCCO",1993,19677.9263234689,24740.4794704685,25057.0595972818,31218.1806546497
"DCCO",1994,20065.6049922603,25149.1909317859,25459.3144315821,31743.8691499078
"DCCO",1995,20417.9394271938,25523.4189000645,25828.5005682831,32195.9405022844
"DCCO",1996,20826.1044639359,25859.3099089198,26166.6300016724,32434.0322364789
"DCCO",1997,21204.0488070492,26132.2412183018,26477.7599356343,32643.4804303542
"DCCO",1998,21521.528585977,26410.8858584423,26767.7007828538,32755.0800845694
"DCCO",1999,21901.7520280498,26719.8994019683,27043.5501536444,32950.0340323338
"DCCO",2000,22264.2665064331,27043.6469049106,27313.1173961315,33152.177068062
"DCCO",2001,22658.1180032141,27301.2401429823,27584.3149807692,33376.7279827714
"DCCO",2002,23040.4887563255,27585.3430024092,27864.590812536,33466.9481430764
"DCCO",2003,23410.3591932887,27832.483602648,28160.4624185975,33742.6902978575
"DCCO",2004,23715.9818490312,28122.2779557105,28477.1946315359,34268.0663461007
"DCCO",2005,23946.0943190133,28427.5265387299,28818.6413721995,34781.7810626929
"DCCO",2006,24283.9292228059,28769.8798307815,29187.2524305302,35321.1209483339
"DCCO",2007,24584.9556031164,29182.6221715895,29584.2290153105,35965.6382267053
"DCCO",2008,24876.7467323998,29570.2236439594,30009.797485478,36677.0132810066
"DCCO",2009,25174.0189837109,30019.588619311,30463.5592075995,37186.3552415867
"DCCO",2010,25468.8432247801,30465.0545958556,30944.86671902,38003.1191006356
"DCCO",2011,25679.0530340594,30925.0091304735,31453.1739087792,38692.1236625338
"DCCO",2012,25841.9728482251,31419.5892674952,31988.3124822488,39591.4503428777
"DCCO",2013,26079.9387801399,31962.2356970301,32550.6593351249,40649.2291868693
"DCCO",2014,26439.4157284807,32512.0714773214,33141.1785824688,41569.1306554795
"DCCO",2015,26547.9064375197,33086.1010097632,33761.344823405,42801.5845648462
"DCCO",2016,26702.4200177672,33668.3212574308,34412.9764416757,44125.6802984385
"DCCO",2017,26895.0829278066,34314.1150222491,35098.0250050894,45499.5598042534
"DCCO",2018,27041.1153696337,34953.5063345997,35818.3760056912,47296.4906020877
"DCCO",2019,27017.347488359,35678.0459289961,36575.7160603727,49121.1645933091
"DCCO",2020,27020.1563803917,36344.2784111807,37371.5130672392,51156.1367525609
"DCCO",2021,26959.8723346294,37048.2113732915,38207.1413536255,53424.8086415715
"GBBG",1950,26260.1128592867,120778.808915937,312274.058715714,933100.552303314
"GBBG",1951,27397.0465425588,120686.745840379,301166.852685514,907622.058829688
"GBBG",1952,28808.7181868009,121019.872882138,291093.075036699,884592.860105769
"GBBG",1953,29612.596003408,120929.610739266,281815.138570698,862424.455013294
"GBBG",1954,30940.9116407509,121345.538811599,273087.53321323,838926.221494523
"GBBG",1955,31948.0824417275,121324.496373043,264675.75714226,810641.39568914
"GBBG",1956,32936.662977815,121384.561993726,256371.81842713,795999.157455868
"GBBG",1957,33559.7062136416,120834.138958275,248007.063973961,770248.205326134
"GBBG",1958,34662.1793650625,120705.229280308,239462.057449473,732828.240593583
"GBBG",1959,35407.1226224293,119956.47382789,230672.6405233,707641.135889276
"GBBG",1960,35916.6254182083,119314.621811228,221631.251730756,672957.160254355
"GBBG",1961,36424.1763607017,118648.125478751,212383.018896569,639191.616542782
"GBBG",1962,37348.9890028477,117646.682809195,203016.926292544,601176.023596452
"GBBG",1963,37815.4129541673,116240.305376473,193653.22180454,562261.817074073
"GBBG",1964,37940.8082805844,114420.463017799,184428.884086929,528636.954817768
"GBBG",1965,38176.9576629104,113005.192087196,175483.208489536,493876.697671069
"GBBG",1966,38497.4325174007,111157.548356631,166945.342454912,464726.861343995
"GBBG",1967,38785.4817352264,109371.871819335,158925.014936365,429904.827057607
"GBBG",1968,39121.0788836165,106906.926450756,151506.966289397,400653.575322638
"GBBG",1969,39279.3889028954,105219.531887123,144748.9069567,366781.961412418
"GBBG",1970,39614.2334017111,103332.486827444,138682.359093709,339783.139478909
"GBBG",1971,39792.5237117859,102010.531408304,133315.512450052,317145.05363475
"GBBG",1972,40196.9428262458,100647.039198094,128637.220169079,296172.046003087
"GBBG",1973,40239.3888539405,99171.1695412391,124621.394215554,283898.072797912
"GBBG",1974,40711.7520298958,98540.5039508751,121231.251635232,269420.959781058
"GBBG",1975,41405.0066354985,98329.4337198601,118423.049769582,257120.524105046
"GBBG",1976,42015.1192097911,97610.1021760074,116149.097967833,245527.014578223
"GBBG",1977,42785.5267390781,97472.6273138772,114359.938374809,238682.635962854
"GBBG",1978,43857.5872427017,97371.4304910421,113005.659271882,229284.580141752
"GBBG",1979,44937.798932531,97838.0941103602,112036.358560351,226026.020005748
"GBBG",1980,46077.3646763242,98158.4154517388,111401.828500709,219427.278186017
"GBBG",1981,47690.153234454,98379.2368965937,111050.59563032,214603.485428887
"GBBG",1982,48946.8103034199,98871.1508916174,110928.52354345,211933.364376537
"GBBG",1983,50257.8021770792,99423.7995302169,110977.264980452,208111.938271217
"GBBG",1984,51286.1692510855,100225.323744193,111132.921440965,205634.786872863
"GBBG",1985,52210.3348032866,100732.141770067,111325.31646742,205710.580815281
"GBBG",1986,53167.1050230393,100737.812995171,111478.291860604,204220.767857936
"GBBG",1987,54478.5557901608,100734.38867659,111511.371082728,203716.897165498
"GBBG",1988,54887.1017661995,100486.610070723,111342.98085047,201540.197951935
"GBBG",1989,55441.6335366718,100189.243884026,110895.174166084,200006.688824741
"GBBG",1990,55897.4629803865,99392.561589513,110099.477116372,196939.900077655
"GBBG",1991,55781.5472839273,98113.431791836,108903.146375303,193492.360173815
"GBBG",1992,55771.6060929126,96315.5108049592,107274.866524573,190436.559700975
"GBBG",1993,55388.9178250261,94410.0377697014,105208.837061399,185711.8438971
"GBBG",1994,54576.0133405716,92038.575119525,102726.367264147,183276.955895831
"GBBG",1995,53947.9179550622,89506.6992812349,99874.5094294033,178066.797161973
"GBBG",1996,53121.847143424,86625.2397149181,96721.8254696628,172871.487897068
"GBBG",1997,52245.6830686494,83401.6987991465,93351.942382581,165810.106117537
"GBBG",1998,51409.314406762,80252.0711907101,89855.9467462514,159568.904829742
"GBBG",1999,50106.782377694,76767.7704082126,86324.79390992,152908.606589795
"GBBG",2000,48653.8244909683,73341.8176029911,82842.7566119398,147426.07141355
"GBBG",2001,47101.7222596551,69931.030140015,79482.5914638314,142822.881488032
"GBBG",2002,45457.7837163215,67095.0784929036,76302.6859781592,137689.523068967
"GBBG",2003,44043.4209684846,64042.2985239096,73346.0810455514,132809.074533532
"GBBG",2004,42351.9473056757,61509.8398178059,70641.0160999189,127967.436931451
"GBBG",2005,40764.3846520046,59231.5790006996,68202.5340595424,124197.102088003
"GBBG",2006,39334.9898155677,57045.8154470556,66034.6863550802,119844.66303329
"GBBG",2007,37922.9806543449,55058.6688871816,64132.9517682056,116646.076735985
"GBBG",2008,36565.0011631312,53344.201717697,62486.5840737618,114594.505518503
"GBBG",2009,35269.7162186175,51848.2964618273,61080.7025026688,113417.917781367
"GBBG",2010,34218.6188735425,50720.12766579,59898.0207266376,112922.648643151
"GBBG",2011,33349.4616750846,49711.6803665361,58920.1714301303,111359.193411839
"GBBG",2012,32635.3920857015,48956.3943325856,58128.6285678935,112175.164234139
"GBBG",2013,31975.0075592327,48089.1813576218,57505.2641301426,112705.839290644
"GBBG",2014,31449.4844295658,47462.6216144082,57032.605288867,112923.275340277
"GBBG",2015,30861.9249957037,47110.8567871366,56693.8828684609,112211.982555931
"GBBG",2016,30346.07921007,46835.3619881359,56472.9819329942,112793.772029052
"GBBG",2017,29749.6072533081,46595.4354199297,56354.4167478334,114423.593854448
"GBBG",2018,29359.5765193412,46372.6762447773,56323.4517776132,116650.111883943
"GBBG",2019,29064.3291805064,46147.6736058359,56366.4750108166,117945.003362863
"GBBG",2020,28690.1344191805,46061.8052712194,56471.6995548331,119685.989745385
"GBBG",2021,28299.8732650725,45767.3228502433,56630.2282381413,119847.732057723
"GRCO",1950,177.672980312237,1389.56407995084,5915.06630877296,17783.651580928
"GRCO",1951,189.303141035673,1404.50552323208,5429.95182228405,16785.1428906413
"GRCO",1952,197.879478333582,1398.80258084728,5012.08770549669,15788.1339376607
"GRCO",1953,209.519087940781,1407.1377387246,4646.9790336489,14852.0158376247
"GRCO",1954,221.327009349269,1415.43655376166,4322.1647840746,13728.9429612665
"GRCO",1955,232.444903988239,1431.22167557441,4027.398643776,12731.5049998497
"GRCO",1956,246.181305492135,1448.46347192974,3754.7008152879,11986.451589705
"GRCO",1957,263.284754587318,1448.89725966552,3498.32325864804,11145.2708356325
"GRCO",1958,279.550084522912,1456.73624931707,3254.6238958219,10276.4384832498
"GRCO",1959,295.606480698196,1458.17705266657,3021.83209084833,9480.28242499649
"GRCO",1960,312.721888259236,1460.18490925468,2799.70111862839,8605.23547548484
"GRCO",1961,331.860009888453,1448.79157027073,2589.0716490517,7731.25884782575
"GRCO",1962,358.317546731063,1427.46097387048,2391.39834593863,6894.62921257715
"GRCO",1963,381.824221107885,1414.45538219376,2208.30572224208,6122.37617213248
"GRCO",1964,411.33065964703,1394.95028287372,2041.23277923826,5409.29566946311
"GRCO",1965,441.305688184685,1375.82970689429,1891.20191238095,4771.18116565221
"GRCO",1966,473.408708259625,1346.70960552669,1758.71660140014,4206.51027433925
"GRCO",1967,505.460438562386,1323.59730078218,1643.76619629737,3724.06134174059
"GRCO",1968,542.302667513522,1299.0135467742,1545.90189942471,3260.95258782554
"GRCO",1969,581.691588125925,1277.76823958692,1464.34662214048,2896.38580095815
"GRCO",1970,627.768313736253,1258.74894364831,1398.10885211494,2587.12174084076
"GRCO",1971,675.947862752826,1241.4589756747,1346.08168366193,2320.86225813307
"GRCO",1972,724.001339407755,1226.84323852239,1307.11858296996,2104.85841238071
"GRCO",1973,770.365817198218,1218.4525481835,1280.08520482113,1970.52003591692
"GRCO",1974,821.501390951925,1211.54729164301,1263.8912617356,1851.40384400159
"GRCO",1975,863.162307450002,1205.28366787212,1257.50853021861,1787.79500266534
"GRCO",1976,902.311517520547,1206.19060223181,1259.98118693606,1755.99140372462
"GRCO",1977,920.068104126387,1213.40105448646,1270.43330643855,1758.24095679795
"GRCO",1978,935.781107309872,1231.37443421235,1288.07595863489,1796.18257462485
"GRCO",1979,950.65827315367,1256.8789061138,1312.21346903812,1829.67698887504
"GRCO",1980,972.333225945696,1289.51265831429,1342.245804098,1874.27669136899
"GRCO",1981,999.152718200012,1325.5770158494,1377.66254619294,1914.0982878066
"GRCO",1982,1027.14619703534,1362.74760614128,1418.02411135762,1971.1042953912
"GRCO",1983,1059.7142825968,1410.58100167678,1462.92778387957,2006.19910521199
"GRCO",1984,1103.59612541115,1460.81858637214,1511.95926448865,2059.88069313291
"GRCO",1985,1158.5571652349,1516.89696599042,1564.63390443301,2109.39571501756
"GRCO",1986,1217.8054155987,1573.91029821505,1620.33483994604,2139.02488837516
"GRCO",1987,1273.95164685047,1633.9545278789,1678.25736509712,2185.27995729522
"GRCO",1988,1327.74615723417,1698.80901980454,1737.3698706619,2242.61718737476
"GRCO",1989,1367.70707296924,1764.27546036613,1796.4013780231,2290.64455522895
"GRCO",1990,1403.72795325046,1829.58422856049,1853.86384607578,2344.79910785175
"GRCO",1991,1436.59614581849,1891.99548357272,1908.11369888715,2408.73383166824
"GRCO",1992,1469.81757065587,1945.62750152787,1957.45131170341,2449.75231934767
"GRCO",1993,1480.99397787994,1995.53930419095,2000.25001128077,2496.64143846151
"GRCO",1994,1497.83838276527,2038.67010827848,2035.0988368634,2534.77234454953
"GRCO",1995,1517.70985071401,2070.02506347188,2060.93788094443,2552.60235473942
"GRCO",1996,1536.65987225704,2089.75951224774,2077.16353210057,2563.6361817061
"GRCO",1997,1548.32801876102,2097.96183473267,2083.6845732641,2559.63923382137
"GRCO",1998,1558.24331579729,2096.72805905276,2080.9184865392,2540.30731278828
"GRCO",1999,1572.20788948414,2086.55888420152,2069.72846999206,2511.45793374559
"GRCO",2000,1575.15043711874,2068.96532035588,2051.31259546608,2470.39898976357
"GRCO",2001,1567.83641942037,2042.16341488367,2027.06440086425,2415.28791787204
"GRCO",2002,1558.97685665642,2010.89891939351,1998.4273675184,2369.76213853279
"GRCO",2003,1553.80333363122,1976.33702136047,1966.76413002987,2317.18319270035
"GRCO",2004,1546.53950644137,1940.91165161767,1933.25613847485,2265.21818973434
"GRCO",2005,1533.33173985816,1901.93613307069,1898.84262911832,2222.43523324477
"GRCO",2006,1505.85342784575,1863.0026292307,1864.20077892219,2190.19767922618
"GRCO",2007,1489.35377973641,1823.38453577955,1829.76289084503,2163.40320163111
"GRCO",2008,1465.11726129409,1785.54472747376,1795.76191395177,2135.65322901615
"GRCO",2009,1445.0143116322,1747.24432099938,1762.29377298589,2111.50518661289
"GRCO",2010,1427.08460794663,1711.20924932932,1729.3840009914,2083.87183654039
"GRCO",2011,1401.0047420126,1672.75115206333,1697.04711123086,2055.42944697911
"GRCO",2012,1383.44610169981,1637.82856285845,1665.32989444241,2025.68064580891
"GRCO",2013,1356.13013126651,1602.83148634818,1634.33391846434,2000.33136194198
"GRCO",2014,1323.81350292114,1569.59235812734,1604.2171069331,1992.61571954317
"GRCO",2015,1293.04930297763,1535.10830900376,1575.17837334026,1977.56951548724
"GRCO",2016,1253.03501207448,1503.1876666948,1547.43202000403,1972.39016528451
"GRCO",2017,1201.95457983577,1472.30890926344,1521.17953421672,1965.412790637
"GRCO",2018,1154.55566962647,1444.98067301346,1496.5856027818,1969.03041698486
"GRCO",2019,1103.2501128396,1417.25198192729,1473.76311274239,1992.04889560857
"GRCO",2020,1054.98424345693,1392.0620902095,1452.76929511861,2024.01751870227
"GRCO",2021,1003.99353767535,1366.43162980814,1433.61267533887,2062.35039107249
"HERG",1950,49917.7982719482,188244.428284124,279442.378284132,764631.819778214
"HERG",1951,52734.1761810047,188366.897885762,271795.990357919,729768.675791191
"HERG",1952,55542.7716801358,188387.634158818,264924.383271951,692457.388682775
"HERG",1953,58122.0206200689,188591.93762895,258731.311881626,654561.664255576
"HERG",1954,61367.8442953865,188593.601868446,253124.350451045,627805.713895835
"HERG",1955,64863.059754778,188518.072710417,248016.314665909,604103.54665411
"HERG",1956,68071.2813525921,188203.56300781,243327.324012898,580515.934775218
"HERG",1957,70951.4490015883,188659.998729975,238987.168451941,550408.065865578
"HERG",1958,73679.7113492767,188406.652920109,234937.608860155,531364.345201001
"HERG",1959,76615.5273221754,189081.935603301,231134.22465633,512602.808377011
"HERG",1960,80250.2254972739,188843.35704853,227547.453771751,489378.225293975
"HERG",1961,84062.7714120715,188618.113052591,224162.560891381,471749.432038632
"HERG",1962,87003.201301593,188559.402404209,220978.411537597,454617.14622187
"HERG",1963,90500.1410389025,188920.734826138,218005.097286796,438559.728609681
"HERG",1964,94784.0739680696,188747.986964369,215260.617328124,420413.093069519
"HERG",1965,99171.7290908059,189067.418439717,212766.941671146,403069.502215982
"HERG",1966,103433.860582156,188039.0265874,210545.841464556,382950.127164885
"HERG",1967,108324.821602182,188896.188641336,208614.869065937,367117.674553409
"HERG",1968,112953.511264593,189551.912201806,206983.817372338,354824.582321755
"HERG",1969,116711.07611924,189477.799628915,205651.906152861,343188.917152374
"HERG",1970,120859.729484434,190229.556893883,204605.854753829,331157.019823001
"HERG",1971,125271.069282872,190513.549025871,203818.920966145,323074.736756174
"HERG",1972,129180.091832282,190461.639664486,203250.920728349,316112.583025739
"HERG",1973,132724.033158001,190977.939051572,202849.18987226,307966.958005454
"HERG",1974,135690.24788181,191544.079298871,202550.400330933,299706.799746142
"HERG",1975,138925.410710659,191941.066743133,202283.093380554,292812.79666765
"HERG",1976,141093.791014016,192270.152723548,201970.741365373,288674.321348633
"HERG",1977,143032.727503721,192230.211166203,201535.103835712,284806.642059721
"HERG",1978,144390.077377427,192127.558342485,200899.616227932,280711.38180099
"HERG",1979,145094.814460673,191718.305915616,199992.551762959,278631.558188524
"HERG",1980,144794.446147063,190664.046166496,198749.737458848,274030.621734445
"HERG",1981,144204.355337647,189461.532902916,197116.68052318,271686.082623531
"HERG",1982,143585.686454523,188123.419787784,195050.058392407,267463.666547161
"HERG",1983,142504.502568098,186034.609975518,192518.622772691,263585.391838222
"HERG",1984,140194.354038199,182921.887077456,189503.641807898,259521.56029131
"HERG",1985,137229.868835255,179654.196672132,185999.03681258,255179.510694476
"HERG",1986,134567.837579313,175601.307918335,182011.353560982,249659.56079506
"HERG",1987,131427.887108114,171664.43830053,177559.648791049,242967.320690352
"HERG",1988,127904.843343369,166790.242803293,172675.288032924,236287.78107657
"HERG",1989,124238.20959382,161311.536125019,167401.566102346,228476.378976035
"HERG",1990,120632.039242749,155770.337517517,161793.002606241,221885.913257746
"HERG",1991,116807.882285349,150033.496323415,155914.151793392,213115.438664457
"HERG",1992,113198.40293413,144046.649512473,149837.807687142,204173.111930309
"HERG",1993,109116.861148291,137663.809186683,143642.575495814,196144.790859823
"HERG",1994,105221.768496362,131629.308588175,137409.898450823,187062.851459218
"HERG",1995,100999.314105405,125690.918982628,131220.745866223,179513.430216494
"HERG",1996,96746.8887007339,119828.157692668,125152.252848248,170961.053789053
"HERG",1997,92862.320512816,114093.893104726,119274.632525001,162201.951095242
"HERG",1998,89002.381924288,108583.811727261,113648.650776303,154147.755122588
"HERG",1999,85229.6933281982,103453.217684998,108323.870737585,146985.19902757
"HERG",2000,81497.7955328266,98413.3094063079,103337.761934333,140876.480059598
"HERG",2001,77750.5128510048,93867.8653514465,98715.6536047289,133704.429125244
"HERG",2002,74519.4391856765,89947.2275640348,94471.4168029912,127216.753924608
"HERG",2003,71561.4078423847,86268.705205997,90608.6991341743,122492.473587602
"HERG",2004,68561.3411694412,82768.3051573688,87122.512424236,117889.668691024
"HERG",2005,66058.8165756191,79623.6618104503,84000.9814316819,113731.221211502
"HERG",2006,63847.861345235,76992.4400202571,81227.0902955225,109696.155472436
"HERG",2007,61783.1147885043,74751.8851950344,78780.3016910061,107193.582674532
"HERG",2008,60134.096769834,72707.9337306623,76637.9629481022,104510.000202279
"HERG",2009,58666.3395007758,70953.1169126845,74776.4486582656,102279.475131593
"HERG",2010,57458.0352030507,69444.0109153135,73172.0189631092,100500.068601489
"HERG",2011,56195.6446584329,68059.7628018705,71801.3974881158,98657.640812775
"HERG",2012,54955.7829619975,66955.5248621129,70642.0943369689,97262.927001517
"HERG",2013,53767.551180875,66121.1738899325,69672.5189541908,96391.1484563463
"HERG",2014,52636.92787218,65384.0417734771,68871.9452174913,96127.8404225563
"HERG",2015,51112.9972265132,64907.546675639,68220.40586829,95788.9407546487
"HERG",2016,49662.980068078,64532.6544288206,67698.6034601229,95329.4816844593
"HERG",2017,48397.027929892,64293.4923637863,67287.9281810052,95407.7662590413
"HERG",2018,46825.5629051007,63868.688180486,66970.6672806123,95748.8901267542
"HERG",2019,45348.3130754714,63694.5975337731,66730.4755312099,96347.2031675666
"HERG",2020,43590.908286486,63511.7935136755,66553.1521258135,97378.7369659905
"HERG",2021,42320.221407824,63365.5458849846,66427.740318751,99357.7731687007
"LESP",1950,589820.062473075,3430868.21359737,4793848.00163013,12478970.4820169
"LESP",1951,628582.856827113,3433060.53747496,4730187.86929255,12273536.4244585
"LESP",1952,683568.306791111,3431241.39938199,4676315.94566473,12088825.9423449
"LESP",1953,734452.745249844,3435657.47842542,4632170.67213543,11846122.136431
"LESP",1954,795715.613956711,3461093.35499977,4597811.99399669,11775993.1677532
"LESP",1955,844137.771277923,3504593.39214331,4573377.7801164,11625398.297371
"LESP",1956,907351.739432854,3542804.55320955,4559060.61698917,11512973.8436642
"LESP",1957,969522.476570655,3574377.89750826,4555101.77280104,11412063.1106321
"LESP",1958,1054205.53683115,3602982.88852967,4561798.39484078,11333049.525333
"LESP",1959,1142545.049878,3635856.11857312,4579519.58161691,11298314.3361485
"LESP",1960,1229168.67717234,3711442.10668301,4608726.9007345,11148916.0842743
"LESP",1961,1308363.76671565,3784307.6388279,4649995.14919352,10924615.0234684
"LESP",1962,1415766.70955231,3847304.02205111,4704029.58671268,10836177.2888198
"LESP",1963,1528593.44444871,3951211.88135133,4771676.42828359,10807511.8392214
"LESP",1964,1636476.91676547,4055502.46321344,4853923.98317078,10723479.4351687
"LESP",1965,1780298.86074354,4178056.77068503,4951892.4078358,10690744.1492812
"LESP",1966,1916434.23393064,4342146.06727816,5066810.5457022,10601774.7389787
"LESP",1967,2101434.36349275,4509097.77964222,5199978.72510249,10498821.8477905
"LESP",1968,2286745.75273566,4695939.1049059,5352716.68392648,10514424.0553583
"LESP",1969,2522380.56090072,4921327.59567062,5526296.04207869,10469911.0626249
"LESP",1970,2757659.05665231,5147807.6606286,5721857.05884782,10451338.2485107
"LESP",1971,3022140.16349139,5406541.10978111,5940309.93206938,10520619.7987513
"LESP",1972,3299623.05138713,5696398.1943405,6182221.75569965,10588643.6049195
"LESP",1973,3610942.81554621,6027467.23121947,6447691.53786198,10705648.2662598
"LESP",1974,3946687.82001253,6352553.74041498,6736217.3862193,10842062.3358397
"LESP",1975,4291512.40319792,6698657.72716767,7046561.97173446,10870107.3394021
"LESP",1976,4656341.16046756,7059656.98101849,7376624.46466411,10979229.7537398
"LESP",1977,5004991.1387428,7469451.51386913,7723329.02807928,11249699.5993341
"LESP",1978,5333321.11626071,7845907.15549682,8082541.41464108,11458339.1483298
"LESP",1979,5701956.53330322,8265870.51303633,8449026.10487203,11753277.9064116
"LESP",1980,5981176.72569016,8659433.36300217,8816456.73100867,12099698.3403216
"LESP",1981,6120783.15542284,9040617.97980338,9177492.2640576,12454470.2050097
"LESP",1982,6299728.59132918,9424803.27462646,9523930.46741345,12945598.4004014
"LESP",1983,6437714.92417387,9752921.29167658,9846947.95026922,13411150.6857711
"LESP",1984,6610004.49874199,10038024.4077044,10137431.8736738,13839825.2450347
"LESP",1985,6679166.410489,10251286.9319959,10386400.8425237,14243190.4746379
"LESP",1986,6710837.28227193,10438885.8198864,10585500.9738683,14666891.6325787
"LESP",1987,6784148.54739696,10553665.2661092,10727547.9065762,14875121.001505
"LESP",1988,6853598.26095921,10628797.2772094,10807068.7436919,15103870.816781
"LESP",1989,6800082.02791279,10632135.6854965,10820783.6397364,15260505.6972192
"LESP",1990,6750021.79849633,10564723.4061796,10767960.1376447,15304134.8017936
"LESP",1991,6707794.2596545,10426597.7185494,10650579.0708261,15199398.0040511
"LESP",1992,6595623.16166935,10247547.2143206,10473270.9263074,15031001.7313407
"LESP",1993,6445279.93480855,10020551.30751,10243013.8875817,14609271.593137
"LESP",1994,6294463.82050953,9750762.10927726,9968622.85003548,14220465.4024754
"LESP",1995,6134541.82126381,9440005.00638652,9660093.3125646,13698984.1808117
"LESP",1996,5985799.68665372,9116499.82919757,9327886.27690611,13240579.7123442
"LESP",1997,5789560.04639832,8796269.94819801,8982244.67384891,12799282.8785423
"LESP",1998,5523928.56319011,8410089.57639597,8632618.2666351,12311498.3985623
"LESP",1999,5319990.60162602,8045567.84893374,8287247.43111334,11918452.119931
"LESP",2000,5084551.70862409,7699152.4381004,7952924.58781687,11566935.3450894
"LESP",2001,4878231.5748075,7362737.57305401,7634923.25749472,11217731.5303329
"LESP",2002,4670366.22049188,7016695.35884546,7337064.20261998,10887406.2173066
"LESP",2003,4423066.61914561,6740365.64499813,7061877.92880171,10522629.8006344
"LESP",2004,4223041.60383784,6483532.61899452,6810821.92169138,10264568.6473011
"LESP",2005,4039698.84623408,6252639.88497966,6584516.54954649,10035578.9951754
"LESP",2006,3898050.53986956,6032964.30288344,6382972.30368272,9822029.94605005
"LESP",2007,3737133.33240888,5851309.57471055,6205790.27882594,9629857.5473835
"LESP",2008,3623019.82530994,5688485.83320152,6052325.81659185,9460553.09482508
"LESP",2009,3543042.53614681,5555502.22613416,5921811.33570172,9328202.18374836
"LESP",2010,3483414.38311652,5427709.50492382,5813438.55858179,9177762.74391675
"LESP",2011,3460610.01441649,5328847.43675178,5726403.02330291,9014538.79544905
"LESP",2012,3455892.75995609,5269863.64206295,5659915.49729589,8913881.6178835
"LESP",2013,3429265.963738,5233821.72853658,5613186.2330978,8846484.18550692
"LESP",2014,3437294.59558722,5222468.47931229,5585389.3950597,8797094.76784367
"LESP",2015,3430062.34826601,5233265.50048302,5575616.79333139,8759704.57777865
"LESP",2016,3395586.89684942,5266076.80281033,5582832.48659645,8720253.9983622
"LESP",2017,3374544.17994802,5321259.14219608,5605842.83447509,8772365.54286587
"LESP",2018,3309794.7899697,5388451.3976277,5643299.86787153,8922521.62283508
"LESP",2019,3254149.32309537,5436794.50274614,5693758.74259873,9097140.59605578
"LESP",2020,3150779.35777281,5491761.74779026,5755811.69164685,9313758.78956
"LESP",2021,3067061.92113457,5528718.39202178,5828320.66197312,9551124.63546923
"NOFU",1950,1.73623509355981,35.7837488767803,441.05480648258,1206.21098524569
"NOFU",1951,2.12834591297584,39.0504279163381,401.232985140186,1128.17014124639
"NOFU",1952,2.5943550540972,42.7902428775567,368.286994446819,1063.10210144548
"NOFU",1953,3.18939917932323,47.1113794280142,340.700592278943,1007.38285670062
"NOFU",1954,3.88727498239073,51.4460632614236,317.159372581786,948.066873380663
"NOFU",1955,4.69797515938097,55.9385978781781,296.567464853665,915.145154964784
"NOFU",1956,5.71222715477208,61.2457434455139,278.052353536436,883.448467140947
"NOFU",1957,6.86639521548256,66.5568423211174,260.962380885902,838.963148986742
"NOFU",1958,8.17913497924022,72.3751001969781,244.855922200068,796.290011549145
"NOFU",1959,9.71055946865748,77.0723849393028,229.479975278276,759.878423178364
"NOFU",1960,11.3049898243983,82.1195745844161,214.737862770959,725.562850166293
"NOFU",1961,13.2977842704536,86.4915068913087,200.648994201596,687.599065211408
"NOFU",1962,15.4063238179862,91.0686138758329,187.306123005522,635.874320625709
"NOFU",1963,18.0089435049192,95.0882440720918,174.836013970106,574.124000144163
"NOFU",1964,20.8867963935087,96.9840712583346,163.367959771999,522.372692452607
