"Species","Year","q05","q50","mean","q95"
"DCCO",1967,7228.45528967615,13711.05769369,15073.1915060555,27100.2710530465
"DCCO",1968,7682.86566839449,13901.6346951211,15037.3639429341,26156.2363792868
"DCCO",1969,8094.91679420537,14070.2282435501,15045.2618431174,25126.3515955677
"DCCO",1970,8527.6864372534,14246.9065780771,15098.5822478653,24474.9042623346
"DCCO",1971,8995.4354902787,14495.4461949456,15198.0476021131,23910.0982774776
"DCCO",1972,9491.02253659762,14724.1011664514,15343.3948577066,23483.391193043
"DCCO",1973,9878.72998050405,14985.9714823016,15533.4338809336,23143.7458196959
"DCCO",1974,10357.6149902301,15229.979465892,15766.1671311407,23000.3899193696
"DCCO",1975,10789.2669408339,15532.6465161311,16038.962964919,22764.0532321634
"DCCO",1976,11182.0183082708,15869.5122174079,16348.7714404337,22744.6246229552
"DCCO",1977,11625.6837464981,16261.5785885788,16692.3644884929,22941.2260831421
"DCCO",1978,12031.2575111774,16662.8385480844,17066.5737357935,23197.9796858844
"DCCO",1979,12479.4212322747,17143.71568852,17468.4923451534,23411.3516363601
"DCCO",1980,13031.4234122862,17568.971592135,17895.6055548435,23721.185902245
"DCCO",1981,13440.6282170667,18017.4609213311,18345.8207102315,24143.7148923846
"DCCO",1982,13861.3170844853,18535.9956261634,18817.3817895349,24614.6616067844
"DCCO",1983,14362.2351300301,19029.497821165,19308.6733918916,25099.8884829922
"DCCO",1984,14895.7820649697,19515.7437557864,19817.9406672,25585.7855636344
"DCCO",1985,15367.0788112853,20043.0597632791,20342.9701687483,26117.5070171894
"DCCO",1986,15833.0337001374,20611.8988087574,20880.7886125511,26590.6579922844
"DCCO",1987,16291.1283862873,21131.5416639395,21427.4401712157,27329.1714041276
"DCCO",1988,16776.0499647839,21708.2685227439,21977.8976553429,28131.121190127
"DCCO",1989,17322.821321542,22261.4182583733,22526.1488392788,28734.9115460049
"DCCO",1990,17750.755447723,22764.1380797014,23065.4767772974,29426.7132452732
"DCCO",1991,18264.3462909167,23266.1952699412,23588.923625595,30237.3944359909
"DCCO",1992,18671.4795199933,23715.0587314916,24089.8944380153,30844.3687195973
"DCCO",1993,19046.0254384479,24127.2546756466,24562.8262452322,31423.1354543408
"DCCO",1994,19476.335755116,24562.7236557383,25003.8259083886,31868.0876895535
"DCCO",1995,19926.7954895297,24953.2821835959,25411.1750109872,32256.218817077
"DCCO",1996,20317.4686372923,25367.4003029752,25785.615525991,32661.9363273346
"DCCO",1997,20735.2653204148,25729.6821209244,26130.3646857831,32873.0199939412
"DCCO",1998,21149.5386806602,26085.9503460298,26450.8538782608,32947.6125440863
"DCCO",1999,21603.8255436954,26418.3673046755,26754.2331450689,33124.2202212719
"DCCO",2000,22078.163260453,26751.9681613857,27048.718777801,33186.7341340339
"DCCO",2001,22507.8928189676,27085.199882028,27342.879442395,33196.7454642834
"DCCO",2002,22903.181232157,27396.1852842245,27644.9550215985,33182.6871348165
"DCCO",2003,23224.6895191755,27713.8946093,27962.2860181967,33435.3327031268
"DCCO",2004,23560.947078279,28041.0784830674,28300.9066403753,33865.3298120688
"DCCO",2005,23886.1875901769,28403.207448333,28665.3280485036,34417.4117609522
"DCCO",2006,24264.5026032572,28770.1139729263,29058.5139160849,34964.6716932463
"DCCO",2007,24597.0046578636,29181.8758086754,29482.030091865,35475.1566730411
"DCCO",2008,24866.7008880338,29653.7909179173,29936.3337052712,36065.6289804671
"DCCO",2009,25201.5074295164,30117.5396235315,30421.1542216034,36656.6366591774
"DCCO",2010,25574.4846299186,30585.2945630703,30935.9102408151,37244.1418516996
"DCCO",2011,25876.987145267,31121.5307152553,31480.1028218131,37932.0336679643
"DCCO",2012,26260.6625932007,31717.735122053,32053.6307377872,38794.2739539234
"DCCO",2013,26516.5791894074,32351.7476648647,32656.9863678849,39694.7489716422
"DCCO",2014,26682.3872350898,32972.7497978581,33291.3119588362,40788.8457170508
"DCCO",2015,26868.8525567081,33621.3724516,33958.321520387,41905.6228231483
"DCCO",2016,27133.8852981961,34320.599810287,34660.1188768651,43168.7559613428
"DCCO",2017,27325.1171475933,35040.3226841501,35398.9624696389,44736.2377273654
"DCCO",2018,27408.0639038838,35810.9136726657,36177.0387387934,46176.7995784605
"DCCO",2019,27377.8171647582,36604.8084082089,36996.3067525554,48010.4391002757
"DCCO",2020,27357.3187733453,37355.0997892869,37858.4679202916,50081.7650780153
"DCCO",2021,27221.4790975809,38220.2461288883,38765.0989990564,52396.3618975631
"GBBG",1950,39137.2449209271,313914.707856372,2970039.95260774,5103552.73571961
"GBBG",1951,39763.2941582772,303283.344375967,2501152.50283884,4551936.97368091
"GBBG",1952,40581.2605838163,292058.493886852,2117710.39113251,4001063.13839416
"GBBG",1953,41561.6296120323,283465.314866483,1801241.76170558,3555480.91842763
"GBBG",1954,43125.2063276448,275802.484703744,1537385.14745892,3145873.77112485
"GBBG",1955,43731.4092021017,265530.502890318,1315235.63592899,2854172.49651865
"GBBG",1956,45798.8395964544,254208.677172993,1126667.13411451,2574665.92394652
"GBBG",1957,46773.3522033338,246513.046018971,965699.049582837,2304466.77018248
"GBBG",1958,47358.211203725,239154.110987501,827934.504081108,2043712.88558453
"GBBG",1959,47929.4248345565,227823.054824974,710083.177836214,1779826.9114405
"GBBG",1960,48439.1556361102,215345.821354829,609578.204321876,1590888.63889605
"GBBG",1961,48316.3149284345,205534.109071799,524292.853907871,1431675.04356602
"GBBG",1962,48117.9427525796,194635.724075181,452355.066103479,1274831.0790646
"GBBG",1963,48194.627984029,184162.534125244,392047.475848152,1117924.93238126
"GBBG",1964,48279.8690417996,173904.804959034,341771.482625852,970078.168321623
"GBBG",1965,48333.7199755453,164786.046035243,300049.867240281,849011.244205665
"GBBG",1966,48106.7348227215,155372.227655042,265544.65304679,751811.528919827
"GBBG",1967,48440.8992865387,147001.419311983,237073.665471913,643983.109282869
"GBBG",1968,47714.8347564387,140816.372428745,213617.418930651,567807.41154903
"GBBG",1969,47625.0992719297,134152.755136531,194314.751552412,510926.171956425
"GBBG",1970,48481.2125972269,128126.150333741,178449.672336946,460022.120932644
"GBBG",1971,48409.9278297479,122715.611588654,165433.27668989,410312.643762433
"GBBG",1972,48743.5981883389,118648.345853956,154784.226345453,369512.790240875
"GBBG",1973,49142.2415022144,115370.932052871,146110.180505933,337294.576201722
"GBBG",1974,50130.493365762,112376.414876833,139091.406439859,311964.814495161
"GBBG",1975,51673.3533222985,110804.230118473,133466.915492796,288957.404126511
"GBBG",1976,53471.6774919322,109410.539431099,129022.926102942,268501.217573575
"GBBG",1977,55367.4872748709,108916.65646649,125583.188303924,252837.489417057
"GBBG",1978,57376.6839180898,108632.778647571,123000.628715953,240374.018555949
"GBBG",1979,59555.781715587,109205.453379447,121149.822966524,226028.551525669
"GBBG",1980,61840.6828878574,109487.156731124,119919.929868816,214726.699333835
"GBBG",1981,64008.1947501884,110351.402836709,119207.901902646,203489.824090518
"GBBG",1982,66401.7700376154,111742.346298594,118912.002455234,194953.556653646
"GBBG",1983,69190.5540484806,113525.81960143,118925.898054899,187586.143372026
"GBBG",1984,71319.2175957393,114720.929252107,119133.835753752,184174.608050448
"GBBG",1985,72527.9879326848,116252.905059434,119407.629913712,179022.831239511
"GBBG",1986,73070.6122267536,117207.230391347,119606.311982623,175301.518747203
"GBBG",1987,73622.8562427108,117772.768185054,119579.257201446,172252.98822449
"GBBG",1988,73635.6311873972,117364.056802058,119173.299566883,171290.398407585
"GBBG",1989,73586.977925467,116908.970485543,118243.720984627,168475.939651182
"GBBG",1990,73295.1698797104,115112.558197155,116668.089484443,167232.570923419
"GBBG",1991,72115.6131913848,112620.29190206,114360.910867685,164927.271375561
"GBBG",1992,70663.4728880721,109161.902201657,111286.279902044,160295.762864242
"GBBG",1993,68622.4914616647,105369.340188737,107465.552196936,153837.573644595
"GBBG",1994,66978.0206682033,101034.38248875,102977.759118651,146986.477075144
"GBBG",1995,65224.9606081587,96044.9680699152,97952.0019172419,138618.016441759
"GBBG",1996,63297.7240732132,90598.4178379142,92552.9684314959,129678.899025391
"GBBG",1997,60835.6083369194,85294.8748001566,86962.3695677661,120009.787372606
"GBBG",1998,58338.5772508752,80114.232220941,81359.9097662089,110209.201007431
"GBBG",1999,55913.5678208368,74372.7892560128,75907.1465380325,101057.656664141
"GBBG",2000,53230.8610906856,69365.1824157884,70736.4612030423,92930.3424397598
"GBBG",2001,50312.8959880029,64710.1552145004,65945.8616834083,86224.3208841822
"GBBG",2002,47451.0618237444,60425.2627871519,61599.0072958253,79665.9299324968
"GBBG",2003,44623.3141607647,56615.8720867434,57729.027280793,75092.0299659541
"GBBG",2004,41920.9345027087,53175.9412719757,54344.4672241061,71049.7193004019
"GBBG",2005,39427.22395246,50298.9084067261,51435.9006203505,68099.9670410775
"GBBG",2006,37184.0187673984,47864.105691396,48982.1668965611,65713.0877581575
"GBBG",2007,35412.624999938,45797.2911328524,46955.6497629859,63349.2705171052
"GBBG",2008,34229.7746336534,44063.6317768549,45326.3749463698,61222.3405560463
"GBBG",2009,33367.1583231704,42763.9225089529,44064.9442783745,59692.8632280915
"GBBG",2010,32986.5294490107,41755.5704099322,43144.4444637411,58577.9168909184
"GBBG",2011,32632.0010898293,41090.5650078105,42541.5071120413,57730.0400974477
"GBBG",2012,32401.8051017129,40677.3141369539,42236.6884434936,56978.6189601922
"GBBG",2013,32467.2024943248,40663.3034502977,42214.3126282156,57001.4549824192
"GBBG",2014,32490.0158268408,40889.3694710295,42461.9031349489,57289.4148668071
"GBBG",2015,32292.0194865373,41329.4881900664,42969.3251019852,58872.5019879112
"GBBG",2016,32041.0782508744,42157.5114024029,43727.7862850311,60788.1315213475
"GBBG",2017,31798.769010149,43013.1817937888,44728.897754814,63682.3702041002
"GBBG",2018,31386.1976993393,43926.2181265964,45964.0761960949,67634.4150304296
"GBBG",2019,31163.5696153906,44781.227487654,47424.6683262086,73102.6266471512
"GBBG",2020,30766.02724244,45572.1509085217,49103.2781334727,79530.2785979669
"GBBG",2021,30280.3580009693,46318.4482525921,50996.8615173434,87275.3696856432
"GRCO",1950,212.485080165419,1440.87139072875,30974.1717736894,16655.5781172208
"GRCO",1951,223.5333100118,1446.26336382101,28261.2421631116,15587.4926163128
"GRCO",1952,235.746075426664,1440.61983605476,25986.4885195472,14319.873769316
"GRCO",1953,243.730748227793,1447.44080576681,23956.0012667515,13292.4325803999
"GRCO",1954,255.503605935452,1451.66175522835,21995.8535180215,12575.6839628596
"GRCO",1955,267.919149102334,1453.09435019404,19969.5372915055,11898.7068192733
"GRCO",1956,281.813997169127,1449.7450423906,17797.6893306298,11153.2781224517
"GRCO",1957,290.149168722851,1447.53840470237,15473.6359175032,10288.3922864919
"GRCO",1958,308.863079620162,1463.46710610279,13065.2506731769,9578.17327359061
"GRCO",1959,321.21207098331,1460.15916187513,10696.4226289662,8914.57783589247
"GRCO",1960,338.875862788104,1447.58380487288,8510.37860272319,8212.82630493664
"GRCO",1961,351.500099543393,1433.26265967933,6627.44760633857,7452.63647766849
"GRCO",1962,370.12935463629,1430.42978565962,5114.12026741209,6846.12124460253
"GRCO",1963,389.034012444217,1425.36478783927,3974.51739761492,6325.52394226471
"GRCO",1964,412.002115145973,1411.15697291423,3163.43505074744,5782.32986496557
"GRCO",1965,433.325974170773,1393.67761542226,2610.43672877245,5298.87740879363
"GRCO",1966,453.98713995904,1386.00908069886,2242.67894930289,4856.97884561757
"GRCO",1967,476.666067353264,1372.30822318413,1999.143671992,4510.23093450786
"GRCO",1968,499.572169346578,1355.93237626854,1835.48038606483,4138.23383006399
"GRCO",1969,534.191627236582,1348.73921143137,1722.58882320352,3804.37203361495
"GRCO",1970,559.93897178856,1340.27510958795,1642.67214247453,3536.86906425928
"GRCO",1971,585.940029481721,1333.74466920592,1585.24911528816,3275.71503029038
"GRCO",1972,607.513897476836,1327.63324324987,1544.15081374771,3120.21977183815
"GRCO",1973,634.618528329347,1328.74405636349,1515.59994962199,3030.5282554909
"GRCO",1974,659.590026302857,1327.25240589678,1497.10761701187,2908.7229456661
"GRCO",1975,683.618495141174,1330.1973113817,1486.88475158384,2814.64117337643
"GRCO",1976,710.786834855214,1336.52246042163,1483.54410079504,2759.31634530436
"GRCO",1977,740.097475481472,1351.35631967317,1485.95527792879,2731.83551770969
"GRCO",1978,763.445855644333,1361.91386244386,1493.17703070302,2686.00719791945
"GRCO",1979,785.562854669591,1380.61584077759,1504.42668065003,2654.07948800227
"GRCO",1980,810.099409356704,1401.1761845462,1519.06497027222,2637.50337874219
"GRCO",1981,836.709358780674,1425.78261924231,1536.58310981305,2615.10718630478
"GRCO",1982,862.69667470839,1449.44544373599,1556.58325492042,2613.41566548665
"GRCO",1983,895.958513537836,1472.67577079841,1578.74740370019,2606.85034335086
"GRCO",1984,914.943428392751,1500.55233485936,1602.79412239109,2609.56430526105
"GRCO",1985,930.355180809434,1533.67950205162,1628.42717700661,2629.55116889067
"GRCO",1986,952.366958508243,1567.77179411991,1655.28379875089,2643.27931618277
"GRCO",1987,979.49937346468,1599.09819306263,1682.89194775508,2682.40610411652
"GRCO",1988,1000.57808045613,1618.34935925837,1710.64541901416,2688.19698072466
"GRCO",1989,1018.84780563877,1643.80293204426,1737.80345782893,2720.74817425837
"GRCO",1990,1030.9554658086,1668.69942195255,1763.51830053033,2758.34762276543
"GRCO",1991,1040.28894633491,1688.56860399692,1786.89005842182,2817.09285117861
"GRCO",1992,1053.25156577753,1718.0856309486,1807.0438172816,2837.22121812087
"GRCO",1993,1067.73700232704,1733.38111874994,1823.21916799893,2867.74758795829
"GRCO",1994,1074.09579900781,1746.48215075648,1834.8585396673,2873.12534367723
"GRCO",1995,1093.19940222929,1754.89701993648,1841.67895800512,2878.32179856774
"GRCO",1996,1109.42527851565,1763.64272364367,1843.7133226333,2849.53701332689
"GRCO",1997,1122.66544853042,1765.6431256996,1841.31228352051,2812.83847197061
"GRCO",1998,1141.39731458322,1765.573383832,1835.10535938504,2769.14480456903
"GRCO",1999,1157.52766445353,1760.03991390844,1825.9280679648,2709.42874201963
"GRCO",2000,1170.84618514032,1749.48840526642,1814.72819571378,2658.25917662096
"GRCO",2001,1174.59684342997,1744.03940582676,1802.46722683025,2597.97884893527
"GRCO",2002,1186.59514677549,1739.4170400724,1790.03197676691,2552.26982166181
"GRCO",2003,1195.1793613903,1721.95615432756,1778.16753852441,2501.6074248061
"GRCO",2004,1198.62066962324,1711.70543917465,1767.43738409181,2480.52215936724
"GRCO",2005,1200.27538907251,1708.41936295676,1758.21143847856,2455.80379505017
"GRCO",2006,1195.66709061608,1705.77296516398,1750.6791028073,2453.43367112262
"GRCO",2007,1191.8367241263,1697.40533791835,1744.88175075819,2443.41434849973
"GRCO",2008,1183.25002514625,1694.26637326922,1740.75789563779,2458.85868012342
"GRCO",2009,1181.72500894581,1691.54472069975,1738.19368417911,2473.61218610806
"GRCO",2010,1174.4223709865,1684.75040036197,1737.07146898883,2488.36215706609
"GRCO",2011,1168.87850717376,1681.46302179949,1737.31001109959,2508.12862611539
"GRCO",2012,1157.79654164611,1674.03631576128,1738.89147883652,2535.50160070035
"GRCO",2013,1150.40704443134,1667.4858422827,1741.87277623689,2565.6966509868
"GRCO",2014,1139.36164413115,1664.80489187843,1746.38150659104,2591.70634806101
"GRCO",2015,1129.86497236373,1659.26119751395,1752.59949876827,2626.01652325779
"GRCO",2016,1116.17605878656,1659.01953767699,1760.73874358058,2671.59175870885
"GRCO",2017,1092.21224885243,1658.54866662393,1771.01546982677,2737.79615066225
"GRCO",2018,1064.36760291005,1660.61312604348,1783.6279125936,2817.58558624308
"GRCO",2019,1038.27860434692,1664.72194978282,1798.74232632849,2885.04748095961
"GRCO",2020,1008.58572596956,1669.57553775209,1816.49033522499,2982.50014912305
"GRCO",2021,978.523972411974,1676.99150239142,1836.97918164295,3064.65914504186
"HERG",1950,56333.1782903003,190803.796126732,253334.399675104,621185.5858777
"HERG",1951,58689.9288522676,189920.643949433,245602.804350432,588615.037949469
"HERG",1952,60149.6201015454,188028.99861315,238542.277301214,557295.960165026
"HERG",1953,62448.1592837126,187065.102502299,232089.570764514,529087.692400496
"HERG",1954,64720.6601032698,186670.027694345,226185.145466885,505498.071441265
"HERG",1955,67188.2273060477,185720.180737577,220772.721522912,480637.6748967
"HERG",1956,69849.1739922693,184262.917970416,215799.725437612,462017.081102873
"HERG",1957,72256.109748908,183016.213462659,211218.24920295,441255.457350883
"HERG",1958,74650.2676762907,181356.365134761,206986.186502577,421455.204888008
"HERG",1959,76999.0590878549,180100.323547381,203068.261012147,405616.682230226
"HERG",1960,79574.4397133517,180108.586492323,199436.72169098,388549.241376727
"HERG",1961,82115.0531153739,178715.283256661,196071.551684967,371619.449932468
"HERG",1962,84817.4628252412,177872.914964928,192960.117165549,357989.083303898
"HERG",1963,87936.2383889154,176842.477839774,190096.262009715,344817.671300318
"HERG",1964,90329.0521624317,175540.113295657,187478.923712929,332437.236890743
"HERG",1965,93588.3904398948,173536.774734287,185110.396549888,318309.180161014
"HERG",1966,96359.6095123499,172576.999525276,182994.39485552,308192.409568234
"HERG",1967,100045.957148609,171798.634013034,181134.072613314,295223.909345481
"HERG",1968,103768.15763152,171694.417235267,179530.140137782,283049.447510157
"HERG",1969,107590.412609335,170988.971855333,178179.192024991,272463.439889163
"HERG",1970,111418.37125501,170538.06070438,177072.330449013,264075.999420699
"HERG",1971,115514.617171959,170604.704024468,176194.140159633,255493.111246466
"HERG",1972,119539.452439508,170121.650244027,175522.049031918,248194.498293487
"HERG",1973,123105.180602657,170023.773013031,175026.090541404,241405.452957083
"HERG",1974,127188.501703521,170363.760253781,174669.069816885,235515.689939483
"HERG",1975,130192.915929137,170861.730043429,174407.120133045,229571.509186678
"HERG",1976,132549.240657521,170869.083074857,174190.62009603,226063.942120448
"HERG",1977,134687.818674556,171106.327691642,173965.42383106,221556.864547129
"HERG",1978,136124.719476512,170862.642382939,173674.340160313,219044.224850263
"HERG",1979,136749.730193542,170568.370833675,173258.786556271,216999.211814311
"HERG",1980,136841.007957559,170412.280117354,172660.543668007,215553.74464792
"HERG",1981,136728.620709232,169808.83617143,171823.547859825,214722.179642364
"HERG",1982,135641.113833089,168830.568356195,170695.679555565,214169.737161882
"HERG",1983,133836.064184873,167266.144937371,169230.526899876,212268.837136257
"HERG",1984,131934.998363629,164974.86707155,167389.117406344,210858.56702348
"HERG",1985,129917.426769259,162614.271860653,165141.605772826,208825.805511114
"HERG",1986,127447.030593222,160127.597746104,162468.879520785,206179.295060617
"HERG",1987,124792.865651167,157457.989577407,159363.99879387,202778.719891934
"HERG",1988,122067.43958289,153955.139451837,155833.334145899,198815.043571915
"HERG",1989,118857.023288267,149839.722636363,151897.22439707,192982.550757299
"HERG",1990,115774.778710262,145239.341922864,147589.965160253,186762.45660479
"HERG",1991,112880.868569312,140719.858103145,142958.972126734,180656.776479659
"HERG",1992,109680.540236437,135809.53149712,138063.045306273,173016.788391812
"HERG",1993,106407.78493426,131003.483393054,132969.780151618,165395.847876007
"HERG",1994,103103.268828025,125881.754441344,127752.304320739,157896.055572743
"HERG",1995,99751.421935545,120949.880743661,122485.632987064,149935.267014925
"HERG",1996,96217.0167294113,116008.710110612,117243.001998177,142366.399917923
"HERG",1997,92449.9477577874,110983.858034684,112092.540012838,134748.537604492
"HERG",1998,89120.0621097681,106038.697786969,107094.578936629,128182.159664918
"HERG",1999,85422.3101136899,101465.506895163,102299.794075376,121987.366339646
"HERG",2000,81799.5911237395,97177.8634487529,97748.2387861952,115848.169523888
"HERG",2001,78214.1399077552,92899.6102716501,93469.2208925679,110499.850417382
"HERG",2002,74858.9864874855,89003.7867622353,89481.8802345658,105884.658071687
"HERG",2003,71403.3036920021,85408.0374746753,85796.2776903477,101664.533385847
"HERG",2004,68114.8600884316,82068.3161235548,82414.7943336508,98127.9600357011
"HERG",2005,65189.9030836196,79041.9285681195,79333.6563521145,94346.8883326421
"HERG",2006,62670.3954295247,76139.5835025604,76544.4354037175,91315.0817650986
"HERG",2007,60350.7370834484,73656.3100306058,74035.4145531728,88536.6297161431
"HERG",2008,58494.052525324,71355.7988129519,71792.7490874153,85951.1106479348
"HERG",2009,57179.4918189734,69361.8835321198,69801.3851460754,83619.1781101866
"HERG",2010,56106.0753511422,67513.4216831135,68045.7259878208,81403.6511889472
"HERG",2011,54976.4370175219,65964.2503330169,66510.0565880458,79763.6632206135
"HERG",2012,54112.2261124745,64597.3326694902,65178.7538114619,78205.7483320124
"HERG",2013,52886.5165986693,63371.4408758823,64036.3234514727,77109.7561297468
"HERG",2014,51415.8847732183,62379.382481303,63067.3184353448,76611.7788950768
"HERG",2015,49966.0734035257,61486.9005237403,62256.2052608339,76384.5481029421
"HERG",2016,48357.4753678921,60757.2925428771,61587.2582206227,77104.2090966975
"HERG",2017,46820.8057157161,59896.7515336505,61044.5721850195,78401.4819701986
"HERG",2018,45151.7805934318,59154.3009647585,60612.292666803,80417.2827784189
"HERG",2019,43326.7108921724,58342.2830143795,60275.163924624,82967.3066528339
"HERG",2020,41454.26240525,57473.9217973454,60019.4896037328,86067.5134816553
"HERG",2021,39652.564259497,56721.5971203003,59834.5857264718,89404.2251399553
"LESP",1950,533785.485755594,4667615.30645865,17406165.9254575,22243955.3917765
"LESP",1951,568747.564596657,4703649.9606231,13701116.8487483,21576153.1573512
"LESP",1952,613707.87218041,4740942.28001741,11303186.3826889,20823186.7443446
"LESP",1953,651534.547729266,4803934.33946951,9742214.91102721,20475045.9807823
"LESP",1954,706943.999665106,4825756.34458058,8718503.14088206,20053861.6149935
"LESP",1955,751353.09423917,4855241.85528082,8040725.01545984,19579504.2741896
"LESP",1956,806880.755204815,4926848.30071724,7586764.10875848,19005099.1801767
"LESP",1957,875429.761811611,5000089.42224931,7278725.69225079,18213059.0401419
"LESP",1958,937240.998907664,5086955.1638552,7066942.86622499,17672065.4861703
"LESP",1959,996548.23885508,5127382.3107698,6919762.61688732,17076172.906181
"LESP",1960,1075349.80051443,5191172.96819102,6817053.34823059,16836751.7431358
"LESP",1961,1161710.34987828,5215607.6004717,6746094.5927674,16534410.4975899
"LESP",1962,1248963.28318874,5279332.65359361,6698975.87731933,16269659.3538915
"LESP",1963,1330540.84814288,5338240.45117904,6670940.43373246,15919844.4225165
"LESP",1964,1428468.45271861,5437508.17960978,6659314.59103996,15459950.3256663
"LESP",1965,1566159.1451721,5528791.68489038,6662798.72734919,15130859.4715602
"LESP",1966,1699084.87445283,5624777.56173708,6680982.81787854,14788800.4685894
"LESP",1967,1872207.11056877,5756190.39827276,6714004.30427922,14512290.3481476
"LESP",1968,2050574.13300027,5873466.34280719,6762299.17139979,14257119.7090071
"LESP",1969,2237892.23895845,5996593.72941192,6826416.54194598,13980712.4698621
"LESP",1970,2446671.86709249,6154624.77978774,6906878.21952196,13855687.8585967
"LESP",1971,2670025.09033985,6312296.19898878,7004071.03127184,13735217.5825956
"LESP",1972,2897781.69248466,6433730.23681106,7118163.74412273,13591189.8468468
"LESP",1973,3149991.00485128,6590214.69577435,7249042.93189499,13498079.6741231
"LESP",1974,3443465.66766609,6751279.01797332,7396263.95734917,13345483.7333732
"LESP",1975,3704741.88230466,6970661.43208237,7559014.33634114,13235164.3759383
"LESP",1976,3971306.85866931,7161796.70152736,7736087.18802545,13230957.1740399
"LESP",1977,4242587.62004009,7392897.5279472,7925862.34401277,13309829.0488823
"LESP",1978,4505014.10098626,7614452.77359984,8126292.29217497,13447595.3030916
"LESP",1979,4811204.98573152,7839674.47415398,8334889.99509114,13494736.1904846
"LESP",1980,5000540.96058199,8050504.77129871,8548716.4090293,13654215.1626861
"LESP",1981,5139274.04931453,8292615.80895414,8764367.82650497,13755279.7245647
"LESP",1982,5265347.64562853,8546534.61573523,8977967.22387824,13923023.2229802
"LESP",1983,5410429.06464656,8797702.79904112,9185169.26136026,14154405.602782
"LESP",1984,5470038.68459774,9005645.41406888,9381194.3262605,14400389.7638607
"LESP",1985,5518026.27986566,9184866.31996945,9560911.13693109,14790934.771181
"LESP",1986,5570335.10075857,9358479.96733621,9718987.56157305,15197598.238696
"LESP",1987,5612559.5245815,9444764.93404523,9850123.22236953,15504569.8435456
"LESP",1988,5604421.16860839,9504817.21542231,9949363.99364569,15907312.5334815
"LESP",1989,5578759.02691936,9522696.8419864,10012478.6207518,16088957.3889856
"LESP",1990,5559102.2127739,9505501.90412919,10036355.1925932,16274509.9194241
"LESP",1991,5561114.87129444,9475991.01179499,10019356.5935077,16282879.9650899
"LESP",1992,5547870.32266583,9378321.34760143,9961566.96144692,16076521.3837987
"LESP",1993,5472494.53478099,9298264.69091801,9864871.38279739,15813590.0342912
"LESP",1994,5395712.79974411,9179453.39484076,9732839.18008761,15765968.5608393
"LESP",1995,5313056.35723024,9044619.944568,9570420.79683956,15467546.0628809
"LESP",1996,5213480.99873787,8860019.73867572,9383507.46388903,15042547.0804317
"LESP",1997,5116008.64627294,8680838.52629496,9178428.7685145,14732424.5659835
"LESP",1998,5041185.45638859,8487519.90555565,8961468.22291031,14423421.7899378
"LESP",1999,4935141.95659086,8310110.46612913,8738461.65111527,13950563.5879578
"LESP",2000,4841022.10766972,8084021.76223078,8514515.67140861,13466212.4918225
"LESP",2001,4704358.45223364,7906133.03209659,8293854.37695671,13184388.9424437
"LESP",2002,4519428.10845647,7684285.78934195,8079779.83602936,12825477.9153469
"LESP",2003,4315900.31538132,7507609.4489709,7874719.72651767,12608881.311737
"LESP",2004,4159857.74092094,7333753.62594269,7680332.37044761,12397474.696281
"LESP",2005,4011993.22400151,7165179.68888673,7497642.44350582,12159397.5866474
"LESP",2006,3856884.51025755,7008359.17175318,7327186.32984201,11993021.9124131
"LESP",2007,3688766.54704862,6839986.34889243,7169152.10067867,11814293.4607428
"LESP",2008,3568985.37083426,6698977.67436845,7023504.25708579,11607272.1338179
"LESP",2009,3461511.59271451,6532166.37416289,6890087.42384119,11532341.8632804
"LESP",2010,3375851.30896043,6426262.31610022,6768706.28999986,11358091.3808289
"LESP",2011,3305962.20913087,6302204.83409075,6659181.54396144,11291573.7352186
"LESP",2012,3265995.81484041,6160139.99056639,6561383.54964163,11225499.6008881
